event_id,event_type,timestamp,user_id,session_id,product_id
E00000019,view_product,2024-02-04T23:04:02,U000002,46c7faac-a75c-46b9-abd5-5305dc278b49,P00086
E00000020,view_product,2024-02-04T23:04:02,U000002,46c7faac-a75c-46b9-abd5-5305dc278b49,P00098
E00000021,view_product,2024-02-29T07:46:56,U000002,985fcb7d-d8b2-46e0-ab6f-de2ef0ae15f1,P00004
E00000022,add_to_cart,2024-02-29T07:47:26,U000002,985fcb7d-d8b2-46e0-ab6f-de2ef0ae15f1,P00004
E00000023,purchase,2024-02-29T07:51:56,U000002,985fcb7d-d8b2-46e0-ab6f-de2ef0ae15f1,P00004
E00000024,view_product,2024-01-31T02:00:39,U000003,98609a28-f801-4b72-b96f-fbd6e8134c89,P00041
E00000025,view_product,2024-01-31T02:00:39,U000003,98609a28-f801-4b72-b96f-fbd6e8134c89,P00044
E00000026,view_product,2024-02-18T22:08:34,U000003,fe1f90da-1b31-491e-bc7c-e4ddfec63846,P00084
E00000027,view_product,2024-02-18T22:08:34,U000003,fe1f90da-1b31-491e-bc7c-e4ddfec63846,P00062
E00000028,view_product,2024-02-18T22:08:34,U000003,fe1f90da-1b31-491e-bc7c-e4ddfec63846,P00092
E00000029,view_product,2024-02-18T22:08:34,U000003,fe1f90da-1b31-491e-bc7c-e4ddfec63846,P00061
E00000030,view_product,2024-02-18T22:08:34,U000003,fe1f90da-1b31-491e-bc7c-e4ddfec63846,P00001
E00000031,add_to_cart,2024-02-18T22:09:04,U000003,fe1f90da-1b31-491e-bc7c-e4ddfec63846,P00062
E00000032,view_product,2024-02-07T00:30:28,U000003,c29d07e4-af4e-4e6a-8008-e0bafa20ad0c,P00027
E00000033,view_product,2024-02-07T00:30:28,U000003,c29d07e4-af4e-4e6a-8008-e0bafa20ad0c,P00048
E00000034,view_product,2024-02-07T00:30:28,U000003,c29d07e4-af4e-4e6a-8008-e0bafa20ad0c,P00082
E00000035,view_product,2024-01-02T08:57:45,U000004,f3966960-96a7-4bb0-88ae-ee84a58eb78e,P00058
E00000036,view_product,2024-01-02T08:57:45,U000004,f3966960-96a7-4bb0-88ae-ee84a58eb78e,P00083
E00000037,view_product,2024-01-02T08:57:45,U000004,f3966960-96a7-4bb0-88ae-ee84a58eb78e,P00057
E00000038,view_product,2024-01-02T08:57:45,U000004,f3966960-96a7-4bb0-88ae-ee84a58eb78e,P00055
E00000039,view_product,2024-01-02T08:57:45,U000004,f3966960-96a7-4bb0-88ae-ee84a58eb78e,P00053
E00000040,view_product,2024-02-18T19:34:40,U000005,d8eedcb9-4a25-4f3f-9193-5f9d00734d4a,P00006
E00000041,view_product,2024-02-18T19:34:40,U000005,d8eedcb9-4a25-4f3f-9193-5f9d00734d4a,P00064
E00000042,view_product,2024-02-18T19:34:40,U000005,d8eedcb9-4a25-4f3f-9193-5f9d00734d4a,P00009
E00000043,view_product,2024-02-18T19:34:40,U000005,d8eedcb9-4a25-4f3f-9193-5f9d00734d4a,P00012
E00000044,view_product,2024-01-23T21:21:58,U000005,c0c20663-f956-4ff4-b5e5-03d721c58065,P00046
E00000045,view_product,2024-01-23T21:21:58,U000005,c0c20663-f956-4ff4-b5e5-03d721c58065,P00088
E00000046,view_product,2024-01-23T21:21:58,U000005,c0c20663-f956-4ff4-b5e5-03d721c58065,P00016
E00000047,view_product,2024-01-23T21:21:58,U000005,c0c20663-f956-4ff4-b5e5-03d721c58065,P00063
E00000048,view_product,2024-01-30T05:43:01,U000006,cee7fa0e-85c1-4149-b76b-e2aed9edd11f,P00084
E00000049,view_product,2024-01-30T05:43:01,U000006,cee7fa0e-85c1-4149-b76b-e2aed9edd11f,P00046
E00000050,view_product,2024-01-05T03:00:16,U000006,aed08413-7710-4c08-96e4-322bcddcaa8e,P00027
E00000051,add_to_cart,2024-01-05T03:00:46,U000006,aed08413-7710-4c08-96e4-322bcddcaa8e,P00027
E00000052,view_product,2024-02-09T02:38:36,U000006,9baa4bb8-bb6e-48c9-889a-6e9107fd19bf,P00085
E00000053,view_product,2024-02-09T02:38:36,U000006,9baa4bb8-bb6e-48c9-889a-6e9107fd19bf,P00094
E00000054,view_product,2024-02-09T02:38:36,U000006,9baa4bb8-bb6e-48c9-889a-6e9107fd19bf,P00054
E00000055,view_product,2024-02-09T02:38:36,U000006,9baa4bb8-bb6e-48c9-889a-6e9107fd19bf,P00051
E00000056,view_product,2024-02-09T02:38:36,U000006,9baa4bb8-bb6e-48c9-889a-6e9107fd19bf,P00050
E00000057,view_product,2024-02-20T07:31:22,U000006,b5e163d0-7a53-4731-94bd-ba8ffa179b85,P00023
E00000058,view_product,2024-02-20T07:31:22,U000006,b5e163d0-7a53-4731-94bd-ba8ffa179b85,P00005
E00000059,add_to_cart,2024-02-20T07:31:52,U000006,b5e163d0-7a53-4731-94bd-ba8ffa179b85,P00005
E00000060,purchase,2024-02-20T07:36:22,U000006,b5e163d0-7a53-4731-94bd-ba8ffa179b85,P00005
E00000061,view_product,2024-02-29T13:39:13,U000007,dce6cf7c-ffbc-4902-b8d1-d65c2e8cd857,P00097
E00000062,view_product,2024-01-03T13:26:04,U000007,71707cc7-3b26-4b0c-b92f-ed0c8ac76a11,P00025
E00000063,view_product,2024-01-03T13:26:04,U000007,71707cc7-3b26-4b0c-b92f-ed0c8ac76a11,P00085
E00000064,view_product,2024-02-21T00:32:49,U000008,1db64a28-0d17-463b-8791-98e0369bb0e1,P00027
E00000065,view_product,2024-02-21T00:32:49,U000008,1db64a28-0d17-463b-8791-98e0369bb0e1,P00087
E00000066,add_to_cart,2024-02-21T00:33:19,U000008,1db64a28-0d17-463b-8791-98e0369bb0e1,P00027
E00000067,purchase,2024-02-21T00:37:49,U000008,1db64a28-0d17-463b-8791-98e0369bb0e1,P00027
E00000068,view_product,2024-01-23T17:48:26,U000009,37c982e9-d7c9-4392-ac21-d964dd75a132,P00014
E00000069,view_product,2024-01-23T17:48:26,U000009,37c982e9-d7c9-4392-ac21-d964dd75a132,P00084
E00000070,view_product,2024-01-23T17:48:26,U000009,37c982e9-d7c9-4392-ac21-d964dd75a132,P00041
E00000071,view_product,2024-01-23T17:48:26,U000009,37c982e9-d7c9-4392-ac21-d964dd75a132,P00088
E00000072,view_product,2024-01-23T17:48:26,U000009,37c982e9-d7c9-4392-ac21-d964dd75a132,P00032
E00000073,view_product,2024-01-07T18:05:08,U000009,ca2aace8-e468-42a6-a2de-7e73cdfdeecf,P00009
E00000074,view_product,2024-01-07T18:05:08,U000009,ca2aace8-e468-42a6-a2de-7e73cdfdeecf,P00033
E00000075,view_product,2024-02-26T23:26:56,U000009,f2cce3e2-f182-4c0a-ae59-f8cd00b6b4b9,P00027
E00000076,view_product,2024-02-26T23:26:56,U000009,f2cce3e2-f182-4c0a-ae59-f8cd00b6b4b9,P00029
E00000077,view_product,2024-02-26T23:26:56,U000009,f2cce3e2-f182-4c0a-ae59-f8cd00b6b4b9,P00053
E00000078,add_to_cart,2024-02-26T23:27:26,U000009,f2cce3e2-f182-4c0a-ae59-f8cd00b6b4b9,P00027
E00000079,view_product,2024-02-08T15:13:43,U000009,d5d22160-5a74-4563-87f9-ed0417212d56,P00054
E00000080,view_product,2024-01-11T19:27:47,U000009,dbf9c0db-ca6e-42b3-9351-85f49706c277,P00004
E00000081,view_product,2024-01-11T19:27:47,U000009,dbf9c0db-ca6e-42b3-9351-85f49706c277,P00019
E00000082,view_product,2024-01-11T19:27:47,U000009,dbf9c0db-ca6e-42b3-9351-85f49706c277,P00056
E00000083,view_product,2024-01-16T18:04:55,U000010,6f4999f0-0a01-4f97-bf28-398e850a6542,P00002
E00000084,view_product,2024-01-05T02:18:49,U000010,0a4901cf-0aba-4eac-97e8-00a2d0bfe9aa,P00002
E00000085,view_product,2024-01-05T02:18:49,U000010,0a4901cf-0aba-4eac-97e8-00a2d0bfe9aa,P00073
E00000086,add_to_cart,2024-01-05T02:19:19,U000010,0a4901cf-0aba-4eac-97e8-00a2d0bfe9aa,P00073
E00000087,view_product,2024-02-26T09:16:05,U000010,626d51d1-8165-4efb-89d0-264f3b8fd2b3,P00013
E00000088,view_product,2024-01-08T09:16:20,U000011,ae3d2311-e545-4fd8-8bc3-828479588c3f,P00037
E00000089,view_product,2024-01-08T09:16:20,U000011,ae3d2311-e545-4fd8-8bc3-828479588c3f,P00036
E00000090,view_product,2024-01-08T09:16:20,U000011,ae3d2311-e545-4fd8-8bc3-828479588c3f,P00085
E00000091,view_product,2024-01-08T09:16:20,U000011,ae3d2311-e545-4fd8-8bc3-828479588c3f,P00075
E00000092,view_product,2024-01-27T23:08:17,U000012,1e1aa9aa-ed91-4c40-8bf5-58f2e9ee6ee4,P00023
E00000093,view_product,2024-01-27T23:08:17,U000012,1e1aa9aa-ed91-4c40-8bf5-58f2e9ee6ee4,P00034
E00000094,view_product,2024-01-27T23:08:17,U000012,1e1aa9aa-ed91-4c40-8bf5-58f2e9ee6ee4,P00007
E00000095,view_product,2024-01-27T23:08:17,U000012,1e1aa9aa-ed91-4c40-8bf5-58f2e9ee6ee4,P00095
E00000096,add_to_cart,2024-01-27T23:08:47,U000012,1e1aa9aa-ed91-4c40-8bf5-58f2e9ee6ee4,P00007
E00000097,purchase,2024-01-27T23:13:17,U000012,1e1aa9aa-ed91-4c40-8bf5-58f2e9ee6ee4,P00007
E00000098,view_product,2024-01-03T03:04:53,U000012,9ea6d75c-85be-4b26-95ce-0276a716164a,P00060
E00000099,view_product,2024-01-03T03:04:53,U000012,9ea6d75c-85be-4b26-95ce-0276a716164a,P00084
E00000100,view_product,2024-01-03T03:04:53,U000012,9ea6d75c-85be-4b26-95ce-0276a716164a,P00010
E00000101,view_product,2024-01-03T03:04:53,U000012,9ea6d75c-85be-4b26-95ce-0276a716164a,P00077
E00000102,view_product,2024-01-02T10:10:36,U000012,71d33c2b-e6a8-46f4-9992-9be42a46cfd8,P00060
E00000103,view_product,2024-01-27T02:06:37,U000012,f3be4fc7-accd-438d-9dea-99991bff8a79,P00033
E00000104,view_product,2024-01-27T02:06:37,U000012,f3be4fc7-accd-438d-9dea-99991bff8a79,P00016
E00000105,view_product,2024-01-27T02:06:37,U000012,f3be4fc7-accd-438d-9dea-99991bff8a79,P00025
E00000106,view_product,2024-01-23T05:47:58,U000012,21763578-d648-4a4b-be07-8f01ac111b93,P00044
E00000107,view_product,2024-01-23T05:47:58,U000012,21763578-d648-4a4b-be07-8f01ac111b93,P00094
E00000108,view_product,2024-01-23T05:47:58,U000012,21763578-d648-4a4b-be07-8f01ac111b93,P00034
E00000109,add_to_cart,2024-01-23T05:48:28,U000012,21763578-d648-4a4b-be07-8f01ac111b93,P00094
E00000110,view_product,2024-02-16T19:01:27,U000012,b4d73ea4-8513-4a2f-a361-6844e2ebbbf5,P00027
E00000111,view_product,2024-02-16T19:01:27,U000012,b4d73ea4-8513-4a2f-a361-6844e2ebbbf5,P00092
E00000112,view_product,2024-02-16T19:01:27,U000012,b4d73ea4-8513-4a2f-a361-6844e2ebbbf5,P00042
E00000113,view_product,2024-02-12T04:16:12,U000013,38b1a828-3d16-41c9-9f02-ce8d8ce369f7,P00062
E00000114,view_product,2024-02-12T04:16:12,U000013,38b1a828-3d16-41c9-9f02-ce8d8ce369f7,P00100
E00000115,view_product,2024-02-12T04:16:12,U000013,38b1a828-3d16-41c9-9f02-ce8d8ce369f7,P00026
E00000116,view_product,2024-02-12T04:16:12,U000013,38b1a828-3d16-41c9-9f02-ce8d8ce369f7,P00055
E00000117,view_product,2024-02-12T04:16:12,U000013,38b1a828-3d16-41c9-9f02-ce8d8ce369f7,P00064
E00000118,view_product,2024-02-12T15:27:48,U000014,61d468db-e13a-4ccc-b552-24e20a3f092b,P00046
E00000119,view_product,2024-02-12T15:27:48,U000014,61d468db-e13a-4ccc-b552-24e20a3f092b,P00016
E00000120,view_product,2024-02-12T15:27:48,U000014,61d468db-e13a-4ccc-b552-24e20a3f092b,P00066
E00000121,view_product,2024-02-12T15:27:48,U000014,61d468db-e13a-4ccc-b552-24e20a3f092b,P00063
E00000122,view_product,2024-01-12T11:28:36,U000014,2fafcc3a-c5af-434e-9773-bd85d180da13,P00047
E00000123,add_to_cart,2024-01-12T11:29:06,U000014,2fafcc3a-c5af-434e-9773-bd85d180da13,P00047
E00000124,view_product,2024-01-08T10:57:44,U000015,9142094f-dddb-4e88-a67d-ce6fa136f5b3,P00018
E00000125,view_product,2024-01-08T10:57:44,U000015,9142094f-dddb-4e88-a67d-ce6fa136f5b3,P00044
E00000126,view_product,2024-01-08T10:57:44,U000015,9142094f-dddb-4e88-a67d-ce6fa136f5b3,P00055
E00000127,view_product,2024-02-26T05:31:13,U000015,a90c36f8-e81c-43bc-ad12-1244199b471c,P00045
E00000128,view_product,2024-02-26T05:31:13,U000015,a90c36f8-e81c-43bc-ad12-1244199b471c,P00100
E00000129,view_product,2024-02-26T05:31:13,U000015,a90c36f8-e81c-43bc-ad12-1244199b471c,P00086
E00000130,view_product,2024-01-13T12:49:23,U000015,ec26b5ed-8042-4e95-83ee-3197f49de43b,P00036
E00000131,view_product,2024-01-13T12:49:23,U000015,ec26b5ed-8042-4e95-83ee-3197f49de43b,P00081
E00000132,view_product,2024-01-13T12:49:23,U000015,ec26b5ed-8042-4e95-83ee-3197f49de43b,P00014
E00000133,view_product,2024-02-17T19:40:21,U000015,290c61a1-53f5-439a-bab8-9c604430a5e6,P00076
E00000134,view_product,2024-02-07T08:49:41,U000015,5c31393f-baff-45b0-9d6b-3db688e1e828,P00043
E00000135,view_product,2024-02-07T08:49:41,U000015,5c31393f-baff-45b0-9d6b-3db688e1e828,P00031
E00000136,view_product,2024-02-07T08:49:41,U000015,5c31393f-baff-45b0-9d6b-3db688e1e828,P00086
E00000137,view_product,2024-02-07T08:49:41,U000015,5c31393f-baff-45b0-9d6b-3db688e1e828,P00020
E00000138,view_product,2024-02-07T08:49:41,U000015,5c31393f-baff-45b0-9d6b-3db688e1e828,P00044
E00000139,view_product,2024-02-09T02:24:00,U000015,41ee9a73-fa2d-4973-b57b-3d31416f868c,P00036
E00000140,view_product,2024-02-09T02:24:00,U000015,41ee9a73-fa2d-4973-b57b-3d31416f868c,P00095
E00000141,view_product,2024-02-09T02:24:00,U000015,41ee9a73-fa2d-4973-b57b-3d31416f868c,P00005
E00000142,view_product,2024-02-09T02:24:00,U000015,41ee9a73-fa2d-4973-b57b-3d31416f868c,P00021
E00000143,view_product,2024-02-09T02:24:00,U000015,41ee9a73-fa2d-4973-b57b-3d31416f868c,P00040
E00000144,view_product,2024-01-30T19:07:22,U000015,c9894d40-7369-479d-add6-ccd1580f24eb,P00043
E00000145,view_product,2024-01-30T19:07:22,U000015,c9894d40-7369-479d-add6-ccd1580f24eb,P00065
E00000146,view_product,2024-02-19T23:47:59,U000016,483a8a63-4571-4f66-86e9-4d3e360f1f17,P00057
E00000147,view_product,2024-02-19T06:31:10,U000017,447754e3-a9df-419a-9128-5a5a8b897385,P00098
E00000148,add_to_cart,2024-02-19T06:31:40,U000017,447754e3-a9df-419a-9128-5a5a8b897385,P00098
E00000149,purchase,2024-02-19T06:36:10,U000017,447754e3-a9df-419a-9128-5a5a8b897385,P00098
E00000150,view_product,2024-01-23T13:18:13,U000018,4764f914-ec25-486b-bc69-741fece6abfc,P00082
E00000151,view_product,2024-01-23T13:18:13,U000018,4764f914-ec25-486b-bc69-741fece6abfc,P00072
E00000152,view_product,2024-02-08T05:47:42,U000018,7fb29330-a16d-49a5-b7c4-8c0c58856a4f,P00050
E00000153,view_product,2024-02-08T05:47:42,U000018,7fb29330-a16d-49a5-b7c4-8c0c58856a4f,P00004
E00000154,view_product,2024-02-08T05:47:42,U000018,7fb29330-a16d-49a5-b7c4-8c0c58856a4f,P00038
E00000155,view_product,2024-02-08T05:47:42,U000018,7fb29330-a16d-49a5-b7c4-8c0c58856a4f,P00073
E00000156,view_product,2024-01-02T20:55:01,U000019,e3ef6076-abc0-4e19-a114-789666d41518,P00055
E00000157,view_product,2024-01-02T20:55:01,U000019,e3ef6076-abc0-4e19-a114-789666d41518,P00073
E00000158,view_product,2024-01-02T20:55:01,U000019,e3ef6076-abc0-4e19-a114-789666d41518,P00062
E00000159,view_product,2024-01-02T20:55:01,U000019,e3ef6076-abc0-4e19-a114-789666d41518,P00008
E00000160,view_product,2024-01-02T20:55:01,U000019,e3ef6076-abc0-4e19-a114-789666d41518,P00093
E00000161,view_product,2024-02-18T01:03:03,U000019,d4e6d056-a1e5-4d34-bef0-4481ea8ae2df,P00044
E00000162,view_product,2024-02-18T01:03:03,U000019,d4e6d056-a1e5-4d34-bef0-4481ea8ae2df,P00085
E00000163,view_product,2024-02-18T01:03:03,U000019,d4e6d056-a1e5-4d34-bef0-4481ea8ae2df,P00090
E00000164,view_product,2024-02-13T05:04:39,U000019,dac81c93-22fd-4761-97ab-b1db99fea982,P00026
E00000165,view_product,2024-02-13T05:04:39,U000019,dac81c93-22fd-4761-97ab-b1db99fea982,P00033
E00000166,view_product,2024-02-13T05:04:39,U000019,dac81c93-22fd-4761-97ab-b1db99fea982,P00052
E00000167,view_product,2024-02-13T05:04:39,U000019,dac81c93-22fd-4761-97ab-b1db99fea982,P00069
E00000168,view_product,2024-02-13T05:04:39,U000019,dac81c93-22fd-4761-97ab-b1db99fea982,P00035
E00000169,view_product,2024-02-14T23:36:56,U000020,e19cc7bc-7c47-4cc4-89ed-9544e2c98211,P00001
E00000170,view_product,2024-02-14T23:36:56,U000020,e19cc7bc-7c47-4cc4-89ed-9544e2c98211,P00024
E00000171,view_product,2024-02-05T12:44:56,U000020,0aaff50f-449a-4aee-9df9-789ddf92af8f,P00025
E00000172,view_product,2024-02-05T12:44:56,U000020,0aaff50f-449a-4aee-9df9-789ddf92af8f,P00078
E00000173,view_product,2024-02-05T12:44:56,U000020,0aaff50f-449a-4aee-9df9-789ddf92af8f,P00080
E00000174,view_product,2024-02-26T16:35:54,U000021,933c2922-42a3-481b-a704-0dcac4dd1eb4,P00049
E00000175,view_product,2024-02-26T16:35:54,U000021,933c2922-42a3-481b-a704-0dcac4dd1eb4,P00037
E00000176,view_product,2024-02-26T16:35:54,U000021,933c2922-42a3-481b-a704-0dcac4dd1eb4,P00087
E00000177,add_to_cart,2024-02-26T16:36:24,U000021,933c2922-42a3-481b-a704-0dcac4dd1eb4,P00049
E00000178,view_product,2024-02-04T17:31:48,U000021,73fc337b-21c1-49de-b89f-619d246788a1,P00037
E00000179,add_to_cart,2024-02-04T17:32:18,U000021,73fc337b-21c1-49de-b89f-619d246788a1,P00037
E00000180,view_product,2024-02-15T11:21:14,U000021,2d1ca471-b224-4386-b2db-93ef3a99e0b2,P00059
E00000181,view_product,2024-02-15T11:21:14,U000021,2d1ca471-b224-4386-b2db-93ef3a99e0b2,P00056
E00000182,view_product,2024-02-15T11:21:14,U000021,2d1ca471-b224-4386-b2db-93ef3a99e0b2,P00032
E00000183,add_to_cart,2024-02-15T11:21:44,U000021,2d1ca471-b224-4386-b2db-93ef3a99e0b2,P00059
E00000184,purchase,2024-02-15T11:26:14,U000021,2d1ca471-b224-4386-b2db-93ef3a99e0b2,P00059
E00000185,view_product,2024-02-14T01:48:53,U000021,fec03137-0877-41a6-b9a6-fab9cbfe856b,P00085
E00000186,view_product,2024-02-14T01:48:53,U000021,fec03137-0877-41a6-b9a6-fab9cbfe856b,P00089
E00000187,view_product,2024-02-14T01:48:53,U000021,fec03137-0877-41a6-b9a6-fab9cbfe856b,P00069
E00000188,view_product,2024-02-14T01:48:53,U000021,fec03137-0877-41a6-b9a6-fab9cbfe856b,P00001
E00000189,view_product,2024-02-18T10:13:44,U000022,0f37f788-1831-433a-b8d1-8f1c045d9009,P00040
E00000190,view_product,2024-02-18T10:13:44,U000022,0f37f788-1831-433a-b8d1-8f1c045d9009,P00038
E00000191,view_product,2024-02-09T07:59:16,U000022,49006b5e-537a-429a-b565-6c0be5f46dd7,P00078
E00000192,view_product,2024-01-24T16:25:23,U000022,5de6aa60-1fa4-4c87-8a21-26d8cac5fd4d,P00033
E00000193,view_product,2024-01-24T16:25:23,U000022,5de6aa60-1fa4-4c87-8a21-26d8cac5fd4d,P00064
E00000194,view_product,2024-01-24T16:25:23,U000022,5de6aa60-1fa4-4c87-8a21-26d8cac5fd4d,P00038
E00000195,view_product,2024-01-24T16:25:23,U000022,5de6aa60-1fa4-4c87-8a21-26d8cac5fd4d,P00030
E00000196,view_product,2024-01-24T16:25:23,U000022,5de6aa60-1fa4-4c87-8a21-26d8cac5fd4d,P00034
E00000197,view_product,2024-01-06T17:42:52,U000023,5b5a6dd2-20dd-4753-aba7-b5bc69a5363d,P00010
E00000198,view_product,2024-01-02T03:47:48,U000023,60265efa-db33-47fb-8892-ebfcae25d180,P00047
E00000199,view_product,2024-01-24T17:27:54,U000023,81865af1-00ca-4e12-ada4-c3fc98037f98,P00033
E00000200,view_product,2024-02-27T11:15:44,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00048
E00000201,view_product,2024-02-27T11:15:44,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00019
E00000202,view_product,2024-02-27T11:15:44,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00078
E00000203,view_product,2024-02-27T11:15:44,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00089
E00000204,view_product,2024-02-27T11:15:44,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00012
E00000205,add_to_cart,2024-02-27T11:16:14,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00012
E00000206,purchase,2024-02-27T11:20:44,U000023,50be737d-4aaa-4a34-a0b1-442d51c8e76e,P00012
E00000207,view_product,2024-01-19T14:27:37,U000023,73f31fa0-dd91-483f-964f-8731ee47d6a4,P00083
E00000208,view_product,2024-01-19T14:27:37,U000023,73f31fa0-dd91-483f-964f-8731ee47d6a4,P00005
E00000209,view_product,2024-01-19T14:27:37,U000023,73f31fa0-dd91-483f-964f-8731ee47d6a4,P00018
E00000210,view_product,2024-01-19T14:27:37,U000023,73f31fa0-dd91-483f-964f-8731ee47d6a4,P00079
E00000211,view_product,2024-01-18T05:44:19,U000024,c1eb7489-207e-4663-bed9-a72ddecfa1fd,P00073
E00000212,view_product,2024-01-18T05:44:19,U000024,c1eb7489-207e-4663-bed9-a72ddecfa1fd,P00052
E00000213,view_product,2024-01-18T05:44:19,U000024,c1eb7489-207e-4663-bed9-a72ddecfa1fd,P00054
E00000214,view_product,2024-01-26T12:55:01,U000024,03f9eebe-aba3-49b9-9094-6283913ae84f,P00067
E00000215,view_product,2024-01-26T12:55:01,U000024,03f9eebe-aba3-49b9-9094-6283913ae84f,P00094
E00000216,view_product,2024-01-26T12:55:01,U000024,03f9eebe-aba3-49b9-9094-6283913ae84f,P00009
E00000217,view_product,2024-01-26T12:55:01,U000024,03f9eebe-aba3-49b9-9094-6283913ae84f,P00015
E00000218,view_product,2024-01-26T12:55:01,U000024,03f9eebe-aba3-49b9-9094-6283913ae84f,P00054
E00000219,view_product,2024-02-06T19:52:38,U000025,db3b5f52-dc2c-452e-8332-66d8d2da6467,P00020
E00000220,view_product,2024-02-06T19:52:38,U000025,db3b5f52-dc2c-452e-8332-66d8d2da6467,P00063
E00000221,view_product,2024-02-26T21:36:54,U000025,137f54f5-263a-476c-bcf8-9c06d7a5141a,P00008
E00000222,view_product,2024-02-26T21:36:54,U000025,137f54f5-263a-476c-bcf8-9c06d7a5141a,P00084
E00000223,view_product,2024-01-08T16:16:00,U000026,edd2472a-8a8b-4802-ac0e-ea1524f04c5d,P00037
E00000224,view_product,2024-01-08T16:16:00,U000026,edd2472a-8a8b-4802-ac0e-ea1524f04c5d,P00089
E00000225,view_product,2024-01-08T16:16:00,U000026,edd2472a-8a8b-4802-ac0e-ea1524f04c5d,P00064
E00000226,view_product,2024-01-08T16:16:00,U000026,edd2472a-8a8b-4802-ac0e-ea1524f04c5d,P00098
E00000227,view_product,2024-01-29T14:10:12,U000026,17647211-e899-4093-ae04-1a352ca66182,P00019
E00000228,view_product,2024-01-29T14:10:12,U000026,17647211-e899-4093-ae04-1a352ca66182,P00011
E00000229,view_product,2024-02-08T18:06:25,U000026,2231e2be-1c09-4d87-ab87-25a2be95444a,P00019
E00000230,view_product,2024-02-08T18:06:25,U000026,2231e2be-1c09-4d87-ab87-25a2be95444a,P00042
E00000231,add_to_cart,2024-02-08T18:06:55,U000026,2231e2be-1c09-4d87-ab87-25a2be95444a,P00019
E00000232,view_product,2024-02-26T18:58:41,U000027,749fbb94-ac24-4826-a26d-a50079230dff,P00095
E00000233,view_product,2024-02-26T18:58:41,U000027,749fbb94-ac24-4826-a26d-a50079230dff,P00098
E00000234,view_product,2024-02-20T03:22:41,U000027,073195e4-cb8b-4f68-85ca-f593dfebcbf2,P00042
E00000235,view_product,2024-02-20T03:22:41,U000027,073195e4-cb8b-4f68-85ca-f593dfebcbf2,P00018
E00000236,view_product,2024-01-25T21:56:12,U000028,1b119c3d-82f0-47b6-aa39-a0a151394aa7,P00036
E00000237,view_product,2024-01-25T21:56:12,U000028,1b119c3d-82f0-47b6-aa39-a0a151394aa7,P00067
E00000238,view_product,2024-01-25T21:56:12,U000028,1b119c3d-82f0-47b6-aa39-a0a151394aa7,P00030
E00000239,view_product,2024-02-23T20:38:49,U000029,364a76a7-e843-4f66-a233-6c8cb3c8d3b8,P00077
E00000240,view_product,2024-02-23T20:38:49,U000029,364a76a7-e843-4f66-a233-6c8cb3c8d3b8,P00070
E00000241,view_product,2024-02-23T20:38:49,U000029,364a76a7-e843-4f66-a233-6c8cb3c8d3b8,P00024
